"","ï..Protocol","Sheet","Data.Set","Input.Gate","X.Parameter","Y.Parameter","Gate","Number","X.Total","X.Gated","X.Med","X.AMean","X.Mode","X.Stdev","X.CV","HP.X.CV","X.Min","X.Max","X.GMean","Y.Med","Y.AMean","Y.Mode","Y.Stdev","Y.CV","HP.Y.CV","Y.Min","Y.Max","Y.GMean","Logic"
"11398","panel5","expression2","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[cd4blood]","il4","Count","AE",NA,NA,"4.16","3.24","4.95","2.31","3.88","","","","","4.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11399","panel5","expression2","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[cd4skin]","il4","Count","All",NA,NA,"100.00","0.32","0.47","N/A","0.42","","","","","0.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11400","panel5","expression2","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[cd4skin]","il4","Count","AF",NA,NA,"0.00","N/A","N/A","N/A","N/A","","","","","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11401","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","il10","Count","All",NA,NA,"100.00","2.21","2.42","2.48","1.18","","","","","2.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11402","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","il10","Count","AG",NA,NA,"0.01","21.34","21.34","N/A","0.00","","","","","21.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11403","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","il10","Count","All",NA,NA,"100.00","2.07","2.40","N/A","1.32","","","","","2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11404","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","il10","Count","AH",NA,NA,"0.00","N/A","N/A","N/A","N/A","","","","","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11405","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","il10","Count","All",NA,NA,"100.00","2.88","3.37","3.10","2.21","","","","","2.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11406","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","il10","Count","AI",NA,NA,"0.50","16.08","19.73","12.24","9.18","","","","","18.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11407","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","il10","Count","All",NA,NA,"100.00","2.99","2.90","N/A","1.16","","","","","2.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11408","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","il10","Count","AJ",NA,NA,"0.00","N/A","N/A","N/A","N/A","","","","","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11409","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[tumour]","il10","Count","All",NA,NA,"100.00","2.42","4.99","N/A","6.26","","","","","2.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11410","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[tumour]","il10","Count","AK",NA,NA,"16.67","18.93","18.93","N/A","0.00","","","","","18.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11411","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[tcrvb_pos_blood]","il10","Count","All",NA,NA,"100.00","2.13","2.43","1.98","2.04","","","","","2.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11412","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[tcrvb_pos_blood]","il10","Count","AL",NA,NA,"0.35","26.32","27.56","N/A","11.78","","","","","25.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11413","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[cd4blood]","il10","Count","All",NA,NA,"100.00","2.79","3.29","3.10","2.24","","","","","2.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11414","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[cd4blood]","il10","Count","AM",NA,NA,"0.50","16.32","20.46","12.24","9.92","","","","","18.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11415","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[cd4skin]","il10","Count","All",NA,NA,"100.00","2.42","2.79","N/A","1.09","","","","","2.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11416","panel5","expression3","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[cd4skin]","il10","Count","AN",NA,NA,"0.00","N/A","N/A","N/A","N/A","","","","","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11417","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","il17a","Count","All",NA,NA,"100.00","1.35","3.18","1.34","14.49","","","","","1.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11418","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","il17a","Count","AO",NA,NA,"15.40","4.18","13.72","2.39","35.08","","","","","6.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11419","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","il17a","Count","All",NA,NA,"100.00","1.87","18.52","1.59","42.42","","","","","3.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11420","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","il17a","Count","AP",NA,NA,"33.33","22.39","52.35","N/A","60.67","","","","","22.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11421","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","il17a","Count","All",NA,NA,"100.00","1.08","1.75","1.04","7.92","","","","","1.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11422","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","il17a","Count","AQ",NA,NA,"3.81","6.17","17.75","2.37","37.09","","","","","7.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11423","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","il17a","Count","All",NA,NA,"100.00","3.13","4.72","N/A","4.12","","","","","3.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11424","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","il17a","Count","AR",NA,NA,"50.00","7.01","7.65","N/A","4.08","","","","","6.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11425","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[tumour]","il17a","Count","All",NA,NA,"100.00","1.48","7.91","N/A","13.80","","","","","2.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11426","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[tumour]","il17a","Count","AS",NA,NA,"33.33","21.36","21.36","N/A","17.32","","","","","12.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11427","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[tcrvb_pos_blood]","il17a","Count","All",NA,NA,"100.00","1.15","1.97","1.08","6.54","","","","","1.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11428","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[tcrvb_pos_blood]","il17a","Count","AT",NA,NA,"4.13","10.82","20.49","9.22","26.01","","","","","11.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11429","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[cd4blood]","il17a","Count","All",NA,NA,"100.00","1.10","1.78","1.04","7.85","","","","","1.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11430","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[cd4blood]","il17a","Count","AU",NA,NA,"3.79","6.47","18.20","2.37","36.65","","","","","8.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11431","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[cd4skin]","il17a","Count","All",NA,NA,"100.00","3.13","4.40","N/A","3.87","","","","","3.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11432","panel5","expression4","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[cd4skin]","il17a","Count","AV",NA,NA,"50.00","6.98","7.05","N/A","3.96","","","","","5.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11433","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","All",7098,NA,"100.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11434","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma-il4-il17a-il10-",2922,NA,"41.17","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11435","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma-il4-il17a-il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11436","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma-il4-il17a+il10-",460,NA,"6.48","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11437","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma-il4-il17a+il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11438","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma-il4+il17a-il10-",164,NA,"2.31","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11439","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma-il4+il17a-il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11440","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma-il4+il17a+il10-",34,NA,"0.48","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11441","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma-il4+il17a+il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11442","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma+il4-il17a-il10-",2813,NA,"39.63","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11443","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma+il4-il17a-il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11444","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma+il4-il17a+il10-",556,NA,"7.83","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11445","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma+il4-il17a+il10+",1,NA,"0.01","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11446","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma+il4+il17a-il10-",106,NA,"1.49","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11447","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma+il4+il17a-il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11448","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma+il4+il17a+il10-",42,NA,"0.59","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11449","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd8]","","%Gated","ifngamma+il4+il17a+il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11450","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","All",15,NA,"100.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11451","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma-il4-il17a-il10-",7,NA,"46.67","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11452","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma-il4-il17a-il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11453","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma-il4-il17a+il10-",3,NA,"20.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11454","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma-il4-il17a+il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11455","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma-il4+il17a-il10-",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11456","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma-il4+il17a-il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11457","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma-il4+il17a+il10-",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11458","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma-il4+il17a+il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11459","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma+il4-il17a-il10-",3,NA,"20.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11460","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma+il4-il17a-il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11461","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma+il4-il17a+il10-",2,NA,"13.33","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11462","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma+il4-il17a+il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11463","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma+il4+il17a-il10-",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11464","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma+il4+il17a-il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11465","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma+il4+il17a+il10-",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11466","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd8]","","%Gated","ifngamma+il4+il17a+il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11467","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","All",12387,NA,"100.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11468","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma-il4-il17a-il10-",9158,NA,"73.93","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11469","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma-il4-il17a-il10+",34,NA,"0.27","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11470","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma-il4-il17a+il10-",302,NA,"2.44","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11471","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma-il4-il17a+il10+",2,NA,"0.02","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11472","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma-il4+il17a-il10-",214,NA,"1.73","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11473","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma-il4+il17a-il10+",2,NA,"0.02","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11474","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma-il4+il17a+il10-",17,NA,"0.14","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11475","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma-il4+il17a+il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11476","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma+il4-il17a-il10-",2308,NA,"18.63","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11477","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma+il4-il17a-il10+",16,NA,"0.13","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11478","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma+il4-il17a+il10-",113,NA,"0.91","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11479","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma+il4-il17a+il10+",3,NA,"0.02","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11480","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma+il4+il17a-il10-",179,NA,"1.45","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11481","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma+il4+il17a-il10+",4,NA,"0.03","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11482","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma+il4+il17a+il10-",34,NA,"0.27","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11483","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[pb_cd4]","","%Gated","ifngamma+il4+il17a+il10+",1,NA,"0.01","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11484","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","All",10,NA,"100.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11485","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma-il4-il17a-il10-",5,NA,"50.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11486","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma-il4-il17a-il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11487","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma-il4-il17a+il10-",3,NA,"30.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11488","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma-il4-il17a+il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11489","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma-il4+il17a-il10-",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11490","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma-il4+il17a-il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11491","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma-il4+il17a+il10-",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11492","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma-il4+il17a+il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11493","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma+il4-il17a-il10-",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11494","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma+il4-il17a-il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11495","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma+il4-il17a+il10-",2,NA,"20.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11496","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma+il4-il17a+il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11497","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma+il4+il17a-il10-",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11498","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma+il4+il17a-il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11499","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma+il4+il17a+il10-",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11500","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[til_cd4]","","%Gated","ifngamma+il4+il17a+il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11501","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[tumour]","","%Gated","All",6,NA,"100.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11502","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[tumour]","","%Gated","ifngamma-il4-il17a-il10-",3,NA,"50.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11503","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[tumour]","","%Gated","ifngamma-il4-il17a-il10+",0,NA,"0.00","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"11504","panel5","logical","CTCL045AL 01_skin stim panel5 00024720 2017-02-16 902","[tumour]","","%Gated","ifngamma-il4-il17a+il10-",1,NA,"16.67","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
